CAU9951,S6621,2019,6,25,
CAU8182,S5367,2015,8,13,
CAU9875,S3467,2018,8,12,
CAU13921,S11487,2015,9,7,
CAU13444,S11311,2017,9,15,
CAU6464,S4236,2015,7,12,
CAU7736,S11473,2017,10,6,
CAU9140,S9417,2017,1,9,
CAU3609,S2738,2019,10,24,
CAU5525,S5378,2018,6,10,
CAU254,S1879,2016,6,14,
CAU11261,S7221,2017,1,21,
CAU219,S10677,2016,10,11,
CAU5316,S12036,2016,11,20,
CAU13501,S727,2018,5,5,
CAU6041,S10681,2018,8,6,
CAU3677,S973,2016,4,25,
CAU14793,S4017,2016,11,13,
CAU481,S7885,2019,6,5,
CAU14555,S9599,2019,8,13,
CAU11096,S940,2017,2,13,
CAU11795,S3234,2019,11,12,
CAU7108,S954,2019,5,10,
CAU5393,S11235,2017,3,21,
CAU7426,S1000,2019,5,22,
CAU13251,S4140,2016,1,14,
CAU5844,S5509,2017,6,24,
CAU4439,S968,2018,6,20,
CAU249,S2680,2016,2,11,
CAU10822,S11706,2018,6,6,
CAU14690,S5116,2015,6,14,
CAU7452,S7335,2019,7,24,
CAU11241,S10295,2018,10,23,
CAU5617,S6962,2016,10,16,
CAU6896,S4186,2015,8,3,
CAU5074,S5765,2017,5,6,
CAU13121,S3780,2018,1,9,
CAU8325,S3450,2017,3,5,
CAU2582,S3713,2018,2,24,
CAU14274,S6575,2017,1,1,
CAU14974,S977,2015,1,10,
CAU1945,S1919,2017,7,17,
CAU12201,S9439,2017,7,2,
CAU12900,S2380,2018,5,18,
CAU5107,S11079,2017,11,4,
CAU1845,S12898,2018,6,4,
CAU14912,S7021,2018,3,7,
CAU14060,S6759,2015,4,18,
CAU10590,S5036,2016,5,7,
CAU3270,S11150,2017,11,22,
CAU14860,S12467,2018,5,5,
CAU1657,S7496,2019,10,20,
CAU7679,S8995,2017,5,22,
CAU8635,S9370,2018,2,21,
CAU12858,S352,2016,2,9,
CAU3632,S8838,2018,10,23,
CAU9311,S7419,2019,5,15,
CAU12622,S1511,2019,4,17,
CAU13440,S3582,2018,2,10,
CAU10382,S9851,2019,9,7,
CAU650,S3378,2016,3,8,
CAU12071,S10431,2017,4,6,
CAU2315,S11427,2019,11,4,
CAU13227,S1891,2018,9,14,
CAU9706,S6009,2018,10,22,
CAU14548,S1962,2018,3,14,
CAU1665,S11443,2016,1,12,
CAU7402,S11506,2015,3,14,
CAU850,S674,2018,7,8,
CAU13148,S11582,2018,8,16,
CAU4023,S5498,2016,10,10,
CAU12774,S401,2019,8,14,
CAU12860,S12844,2017,4,14,
CAU8530,S10882,2017,4,5,
CAU11520,S8118,2019,5,9,
CAU10959,S10740,2019,6,2,
CAU11063,S2120,2016,7,20,
CAU357,S1646,2017,4,12,
CAU11559,S722,2018,6,1,
CAU11339,S3443,2016,6,25,
CAU12199,S108,2015,5,18,
CAU5100,S9291,2015,9,24,
CAU11748,S7430,2015,3,15,
CAU8440,S899,2016,3,11,
CAU9834,S12278,2015,7,25,
CAU3447,S9658,2019,1,18,
CAU6367,S2266,2019,8,13,
CAU9159,S4808,2018,4,18,
CAU3157,S12931,2016,8,20,
CAU7841,S4035,2015,9,20,
CAU11819,S9001,2019,9,17,
CAU12555,S1609,2015,5,3,
CAU8785,S6102,2017,8,12,
CAU14010,S1436,2018,6,10,
CAU13610,S3635,2015,6,16,
CAU5735,S6544,2015,11,25,
CAU3525,S741,2015,7,6,
CAU11354,S4196,2017,5,15,
CAU11937,S10772,2017,6,22,
CAU12678,S2244,2017,6,21,
CAU13249,S10285,2015,7,20,
CAU3433,S8331,2017,1,1,
CAU14720,S793,2017,10,16,
CAU8933,S11364,2019,6,25,
CAU4164,S10959,2018,5,8,
CAU13867,S5471,2015,5,2,
CAU9815,S11170,2017,2,24,
CAU1411,S6402,2018,7,6,
CAU10874,S7595,2016,4,5,
CAU13216,S3053,2018,4,22,
CAU5224,S11754,2018,6,18,
CAU3577,S1009,2017,8,10,
CAU7509,S7521,2017,6,19,
CAU1935,S11738,2015,6,12,
CAU8269,S11842,2016,5,9,
CAU8134,S4908,2019,1,1,
CAU4262,S10200,2016,7,20,
CAU14867,S6085,2017,8,21,
CAU446,S9627,2017,3,3,
CAU12538,S2389,2018,2,1,
CAU5232,S12670,2019,5,2,
CAU558,S12178,2017,7,16,
CAU8033,S7539,2018,2,2,
CAU8715,S9430,2016,2,8,
CAU5202,S8662,2016,8,19,
CAU2082,S93,2015,3,23,
CAU9397,S2720,2018,5,13,
CAU12877,S8480,2015,11,16,
CAU5767,S3528,2018,7,17,
CAU13920,S5810,2017,2,15,
CAU14340,S816,2016,1,14,
CAU11418,S4125,2018,8,11,
CAU6187,S3427,2017,7,6,
CAU9057,S8397,2017,8,16,
CAU1389,S3346,2016,1,5,
CAU7129,S9243,2015,3,5,
CAU12339,S86,2017,9,14,
CAU9833,S10066,2015,2,19,
CAU1467,S4590,2017,10,21,
CAU2420,S1664,2018,7,24,
CAU3953,S10021,2019,1,16,
CAU3714,S10986,2015,1,10,
CAU8006,S584,2018,10,20,
CAU8115,S1100,2017,6,3,
CAU14627,S1807,2019,4,19,
CAU10972,S7432,2016,5,14,
CAU14268,S11899,2017,6,24,
CAU13253,S4935,2018,6,16,
CAU11335,S7557,2018,4,12,
CAU7674,S6439,2016,6,15,
CAU1514,S8361,2015,3,13,
CAU11429,S5080,2019,9,3,
CAU7917,S2310,2017,8,12,
CAU14801,S7778,2018,11,1,
CAU6836,S12183,2017,8,23,
CAU10810,S2271,2018,5,6,
CAU3168,S12382,2017,11,2,
CAU5259,S2671,2019,4,21,
CAU5975,S5029,2019,5,5,
CAU2655,S1815,2017,6,21,
CAU8034,S10614,2018,2,14,
CAU6889,S9824,2016,2,9,
CAU6103,S12908,2015,1,6,
CAU1114,S11579,2018,8,20,
CAU14579,S165,2016,6,19,
CAU9518,S2584,2016,2,19,
CAU4538,S3865,2019,8,12,
CAU6584,S1436,2017,5,15,
CAU1942,S1253,2019,11,14,
CAU2647,S12287,2016,9,25,
CAU14184,S6103,2018,11,10,
CAU10622,S12411,2017,1,22,
CAU9224,S12465,2015,5,11,
CAU807,S2218,2017,9,22,
CAU7708,S2346,2019,8,1,
CAU13148,S305,2016,9,25,
CAU2037,S9323,2019,5,3,
CAU6783,S5177,2019,6,20,
CAU13284,S173,2017,10,2,
CAU8114,S2273,2019,11,18,
CAU12768,S1578,2017,7,14,
CAU12354,S6901,2015,5,9,
CAU12040,S5238,2017,2,1,
CAU13845,S8742,2019,10,16,
CAU7438,S8425,2018,8,4,
CAU1832,S12549,2019,2,9,
CAU12466,S4673,2019,1,11,
CAU276,S11870,2018,6,10,
CAU11216,S4723,2015,1,10,
CAU8017,S8702,2017,2,20,
CAU11411,S8520,2019,6,20,
CAU2779,S4459,2018,9,1,
CAU9284,S1179,2019,5,8,
CAU2354,S7780,2018,6,17,
CAU1678,S9506,2018,7,24,
CAU1529,S9169,2017,5,15,
CAU10686,S4018,2019,11,21,
CAU14982,S6377,2018,1,23,
CAU4195,S11578,2015,5,5,
CAU14734,S11144,2018,10,8,
CAU13119,S10744,2017,1,17,
CAU34,S11017,2015,5,5,
CAU11385,S1119,2018,5,22,
CAU1901,S9160,2017,10,21,
CAU3850,S1188,2018,8,21,
CAU1963,S6104,2017,6,15,
CAU11840,S786,2018,4,10,
CAU11216,S2764,2018,1,23,
CAU4599,S3079,2017,11,14,
CAU4083,S7520,2016,4,18,
CAU1889,S8933,2015,1,4,
CAU4601,S11301,2015,3,22,
CAU1406,S9595,2015,8,9,
CAU1934,S5594,2016,8,11,
CAU14069,S2367,2019,5,22,
CAU5941,S10499,2015,9,5,
CAU1793,S12617,2018,5,7,
CAU1604,S6432,2016,11,21,
CAU3567,S4445,2019,10,4,
CAU13180,S10289,2019,9,1,
CAU13918,S4089,2018,2,7,
CAU12281,S5132,2015,5,8,
CAU4190,S4235,2016,5,21,
CAU14908,S1214,2017,10,12,
CAU3239,S12836,2016,10,13,
CAU14151,S1601,2015,5,23,
CAU5931,S3088,2017,10,8,
CAU2940,S1091,2019,6,4,
CAU8136,S12067,2015,6,13,
CAU9843,S4404,2015,8,21,
CAU5747,S5240,2019,8,16,
CAU11845,S4326,2016,9,1,
CAU14900,S7123,2017,7,20,
CAU12637,S10918,2015,8,4,
CAU8370,S7596,2016,2,22,
CAU348,S1002,2019,2,19,
CAU13148,S12897,2016,1,21,
CAU4186,S12720,2018,3,7,
CAU11772,S7485,2015,5,14,
CAU9731,S112,2016,8,15,
CAU5541,S4944,2016,10,19,
CAU14484,S10819,2018,2,12,
CAU11656,S12414,2017,3,1,
CAU3270,S822,2019,3,1,
CAU4532,S9667,2019,6,11,
CAU11578,S10995,2017,5,23,
CAU5123,S224,2018,6,2,
CAU11961,S1658,2019,4,18,
CAU10929,S2492,2018,3,11,
CAU5347,S2559,2015,4,4,
CAU5518,S11808,2015,9,3,
CAU1375,S11491,2016,9,20,
CAU12333,S1403,2015,9,22,
CAU3861,S12719,2015,8,25,
CAU13341,S12058,2019,7,18,
CAU12799,S11668,2018,1,22,
CAU8401,S2771,2017,8,18,
CAU11235,S3075,2017,11,4,
CAU9253,S3842,2017,4,13,
CAU14959,S3862,2019,5,22,
CAU12684,S10319,2016,7,22,
CAU1851,S6948,2018,1,17,
CAU12184,S12344,2016,8,11,
CAU14387,S984,2017,1,19,
CAU1248,S722,2017,7,6,
CAU4373,S3376,2018,4,15,
CAU12616,S329,2015,10,15,
CAU3072,S10933,2018,7,1,
CAU14450,S7925,2019,6,25,
CAU10040,S5799,2017,11,17,
CAU11053,S8718,2016,8,11,
CAU9018,S4882,2017,6,17,
CAU6700,S4178,2018,5,19,
CAU9592,S11661,2015,5,7,
CAU12317,S9093,2015,6,22,
CAU13652,S11930,2017,3,2,
CAU8352,S12870,2018,9,19,
CAU12090,S9779,2018,1,2,
CAU9535,S9444,2017,6,5,
CAU6142,S192,2018,9,3,
CAU762,S6109,2016,1,13,
CAU6097,S3518,2019,6,25,
CAU10099,S9636,2018,3,1,
CAU12145,S9912,2015,6,24,
CAU3098,S3518,2019,4,3,
CAU7106,S7739,2015,2,11,
CAU2146,S1803,2018,8,8,
CAU1574,S5026,2019,7,20,
CAU14637,S11645,2017,1,18,
CAU13722,S6677,2017,1,8,
CAU9501,S1274,2017,11,16,
CAU7894,S516,2015,2,25,
CAU4111,S4680,2016,10,14,
CAU6992,S3645,2016,5,5,
CAU8740,S4182,2017,5,6,
CAU12339,S12995,2015,10,17,
CAU4975,S3754,2016,5,7,
CAU4205,S9653,2018,1,6,
CAU10558,S12867,2019,1,10,
CAU7245,S6005,2018,9,7,
CAU3095,S8555,2019,5,3,
CAU369,S9600,2018,7,15,
CAU3343,S12939,2017,11,1,
CAU8207,S3814,2017,7,12,
CAU3806,S4690,2015,2,19,
CAU5504,S10233,2018,2,8,
CAU9850,S3445,2017,4,7,
CAU4768,S9404,2016,2,4,
CAU4236,S10145,2017,6,19,
CAU9946,S4286,2019,3,21,
CAU14573,S2144,2016,10,21,
CAU7991,S5473,2015,2,10,
CAU808,S3032,2017,6,25,
CAU8865,S5665,2017,4,8,
CAU3499,S5712,2019,6,19,
CAU4270,S2020,2015,8,4,
CAU425,S11741,2017,1,4,
CAU9452,S12531,2019,10,9,
CAU13058,S2176,2017,8,14,
CAU9823,S2780,2019,9,9,
CAU11551,S3263,2018,8,20,
CAU13953,S477,2016,11,5,
CAU10873,S11222,2018,4,12,
CAU8341,S963,2018,2,13,
CAU4853,S9234,2019,1,25,
CAU13584,S9059,2018,4,24,
CAU7597,S6182,2019,4,12,
CAU11074,S6394,2018,2,3,
CAU13478,S9757,2018,6,18,
CAU6450,S7111,2015,7,6,
CAU1744,S9197,2017,2,23,
CAU3127,S4215,2016,10,6,
CAU3320,S1680,2015,6,4,
CAU4849,S5120,2017,10,13,
CAU10446,S326,2019,5,2,
CAU1,S10751,2018,10,25,
CAU5153,S1738,2018,4,8,
CAU5426,S12237,2015,6,23,
CAU10230,S3242,2019,1,19,
CAU7670,S1289,2015,11,23,
CAU12900,S7920,2018,6,1,
CAU12590,S12665,2017,2,25,
CAU7809,S11720,2019,5,19,
CAU2360,S4272,2017,7,14,
CAU3352,S5400,2018,11,12,
CAU2544,S8900,2019,3,3,
CAU14233,S10053,2019,10,25,
CAU14881,S4100,2015,9,9,
CAU11741,S9252,2016,7,20,
CAU6479,S10699,2017,10,17,
CAU249,S198,2016,10,25,
CAU10654,S4918,2017,5,11,
CAU10731,S5051,2018,1,16,
CAU7923,S1733,2016,2,23,
CAU13796,S121,2016,2,25,
CAU14607,S830,2015,11,1,
CAU2601,S7738,2016,4,22,
CAU8477,S10667,2016,8,8,
CAU14981,S5915,2017,5,8,
CAU10011,S11306,2016,6,23,
CAU6511,S4152,2019,9,3,
CAU208,S7347,2015,8,1,
CAU14347,S4531,2018,8,10,
CAU5961,S3581,2019,10,24,
CAU737,S3904,2016,1,13,
CAU8292,S2626,2015,3,11,
CAU9966,S11348,2017,11,2,
CAU2465,S10210,2018,5,1,
CAU12472,S1544,2017,7,12,
CAU7202,S10203,2016,2,15,
CAU11330,S11264,2016,4,16,
CAU6842,S10947,2016,4,9,
CAU3053,S8518,2019,8,4,
CAU13778,S6687,2016,5,7,
CAU10231,S584,2017,10,6,
CAU8301,S6258,2018,1,8,
CAU11228,S651,2015,2,2,
CAU14961,S9490,2019,3,4,
CAU9130,S8065,2018,8,13,
CAU8272,S8082,2015,2,16,
CAU6651,S2585,2015,10,24,
CAU4575,S5104,2018,5,21,
CAU8235,S9017,2017,8,10,
CAU11517,S10379,2019,8,14,
CAU10182,S12726,2018,3,12,
CAU14445,S5114,2018,9,23,
CAU13499,S7272,2017,10,9,
CAU4073,S8761,2019,5,5,
CAU8160,S459,2015,3,11,
CAU3285,S1553,2019,9,20,
CAU8729,S6842,2018,1,1,
CAU2194,S871,2017,4,19,
CAU256,S6239,2015,5,20,
CAU1914,S518,2018,2,12,
CAU14522,S9161,2017,3,8,
CAU13976,S11949,2018,7,23,
CAU8893,S5382,2016,4,13,
CAU3839,S8194,2016,1,9,
CAU355,S7353,2019,9,12,
CAU4165,S12882,2016,5,7,
CAU4783,S5454,2017,2,21,
CAU9083,S5600,2015,4,3,
CAU8204,S11731,2017,4,3,
CAU2688,S3351,2019,3,23,
CAU3099,S8,2016,5,2,
CAU12555,S3357,2017,8,8,
CAU12074,S2492,2016,9,15,
CAU10827,S11163,2017,1,24,
CAU11330,S9668,2019,3,22,
CAU8449,S12657,2019,5,4,
CAU3689,S2567,2015,7,23,
CAU5773,S6420,2015,8,20,
CAU479,S6341,2016,6,20,
CAU11401,S11029,2016,8,20,
CAU9212,S893,2015,2,19,
CAU11922,S6640,2017,8,10,
CAU12635,S7245,2015,9,13,
CAU7915,S2425,2018,3,8,
CAU13257,S10477,2017,8,19,
CAU6199,S6632,2019,1,8,
CAU3622,S11890,2016,6,19,
CAU1498,S3920,2019,10,15,
CAU14198,S3855,2018,6,15,
CAU107,S11405,2016,10,4,
CAU3419,S1895,2019,6,6,
CAU8780,S8634,2016,10,1,
CAU13482,S6284,2015,6,20,
CAU5256,S8161,2019,9,13,
CAU3241,S702,2019,9,20,
CAU2436,S2925,2019,6,12,
CAU6401,S7336,2015,2,9,
CAU6864,S2461,2015,11,11,
CAU2162,S12962,2019,6,22,
CAU5426,S10344,2017,10,11,
CAU5168,S5744,2017,1,18,
CAU8283,S10314,2019,7,24,
CAU12186,S12409,2019,11,3,
CAU14851,S12910,2019,9,18,
CAU3200,S10695,2019,4,4,
CAU8469,S3502,2017,3,20,
CAU5653,S63,2019,5,17,
CAU13843,S2852,2019,10,20,
CAU11322,S11987,2015,3,17,
CAU5957,S2429,2015,10,16,
CAU7076,S3983,2017,1,5,
CAU5311,S10142,2015,2,20,
CAU4575,S4693,2019,3,15,
CAU6928,S249,2018,9,17,
CAU5637,S514,2017,11,24,
CAU1512,S9836,2016,5,22,
CAU12259,S2678,2018,6,22,
CAU837,S8791,2019,9,1,
CAU926,S2451,2016,8,22,
CAU14682,S5724,2017,8,16,
CAU222,S10966,2019,9,17,
CAU7947,S12079,2015,4,20,
CAU5574,S10,2015,6,6,
CAU11300,S12876,2017,7,3,
CAU14230,S9615,2017,11,7,
CAU3829,S3959,2017,10,21,
CAU4721,S1205,2019,10,23,
CAU6376,S2086,2018,5,15,
CAU8587,S5855,2016,6,12,
CAU6430,S8692,2016,5,25,
CAU10181,S982,2019,10,17,
CAU3731,S8503,2015,11,19,
CAU2600,S8314,2017,7,8,
CAU3160,S1263,2016,7,13,
CAU14309,S3286,2019,11,13,
CAU11015,S886,2016,8,24,
CAU11035,S10038,2018,11,5,
CAU8079,S10912,2019,9,14,
CAU11841,S11112,2018,7,2,
CAU13772,S11798,2016,10,9,
CAU13578,S4202,2018,11,8,
CAU13483,S7785,2017,6,10,
CAU4735,S9792,2015,7,3,
CAU1638,S12520,2016,2,15,
CAU7858,S10727,2019,9,4,
CAU9756,S249,2017,11,10,
CAU14578,S4227,2018,4,25,
CAU11713,S8688,2017,11,18,
CAU5316,S12143,2015,2,25,
CAU3415,S1571,2016,4,13,
CAU2909,S12121,2017,10,15,
CAU6320,S12898,2018,5,16,
CAU5598,S10795,2015,9,21,
CAU13781,S6722,2015,6,15,
CAU8477,S10854,2015,10,16,
CAU14339,S927,2019,6,5,
CAU4786,S5494,2018,3,14,
CAU9219,S7363,2016,9,2,
CAU4808,S4991,2019,10,7,
CAU3712,S6010,2016,11,21,
CAU11951,S9128,2017,9,24,
CAU5500,S6110,2017,4,13,
CAU2101,S1280,2016,1,12,
CAU8497,S761,2019,4,1,
CAU1507,S10534,2019,10,4,
CAU10539,S5650,2017,3,11,
CAU6889,S11826,2017,9,25,
CAU11499,S10130,2019,11,13,
CAU9289,S2525,2015,7,22,
CAU966,S9980,2019,4,12,
CAU3034,S9003,2016,7,17,
CAU2079,S12284,2017,2,4,
CAU13988,S12070,2015,11,21,
CAU11101,S11196,2018,3,5,
CAU7844,S12671,2017,1,9,
CAU2115,S7983,2017,10,16,
CAU2791,S11453,2015,8,24,
CAU7064,S10685,2019,7,14,
CAU14245,S802,2018,6,14,
CAU4177,S10793,2019,5,17,
CAU5024,S2170,2015,4,19,
CAU14072,S1950,2019,9,2,
CAU6087,S1361,2016,2,24,
CAU2440,S7565,2017,11,3,
CAU11145,S8849,2015,3,19,
CAU2629,S1489,2016,5,15,
CAU3138,S1245,2018,4,13,
CAU1895,S7273,2019,10,22,
CAU13243,S1429,2019,3,2,
CAU1565,S2255,2017,9,2,
CAU11939,S3607,2017,8,20,
CAU10910,S2972,2015,2,12,
CAU8272,S10272,2017,8,19,
CAU7581,S2045,2019,2,16,
CAU10252,S9858,2016,11,24,
CAU8592,S1258,2019,6,25,
CAU3602,S1502,2019,9,3,
CAU12816,S10791,2015,7,25,
CAU921,S11050,2018,7,8,
CAU235,S10861,2016,7,15,
CAU11932,S3944,2016,9,14,
CAU6804,S10104,2017,10,7,
CAU12212,S6388,2019,6,19,
CAU3761,S2658,2016,2,10,
CAU6677,S11734,2019,10,15,
CAU1645,S1171,2019,5,25,
CAU7998,S6814,2018,5,1,
CAU6560,S5325,2019,2,12,
CAU1436,S995,2016,9,24,
CAU12402,S10456,2018,9,21,
CAU10747,S6453,2016,7,3,
CAU1356,S11306,2019,6,3,
CAU13476,S6837,2018,9,9,
CAU12853,S3014,2018,11,20,
CAU519,S3902,2016,5,4,
CAU10965,S8201,2015,3,1,
CAU12293,S6365,2015,8,10,
CAU13079,S7713,2019,9,14,
CAU1362,S2413,2017,4,11,
CAU2196,S2461,2018,5,18,
CAU7957,S10481,2018,8,3,
CAU5208,S8216,2019,1,12,
CAU13173,S3001,2019,8,15,
CAU6671,S3584,2019,8,14,
CAU14241,S7314,2016,3,21,
CAU5493,S5558,2017,3,7,
CAU4768,S11386,2018,11,24,
CAU5213,S9950,2015,9,2,
CAU10643,S10632,2016,5,3,
CAU1442,S171,2019,10,6,
CAU9658,S1170,2017,2,1,
CAU1580,S380,2018,2,17,
CAU14841,S795,2018,6,25,
CAU14167,S429,2017,11,2,
CAU10844,S11063,2018,8,1,
CAU2646,S6133,2017,6,12,
CAU4944,S139,2019,9,2,
CAU3064,S9368,2017,5,19,
CAU7618,S2993,2017,9,1,
CAU9882,S12864,2015,6,4,
CAU1899,S703,2015,10,22,
CAU7326,S5959,2019,11,16,
CAU6838,S1175,2015,4,23,
CAU11072,S3049,2016,7,10,
CAU1420,S7827,2019,8,8,
CAU6426,S4742,2015,9,24,
CAU9650,S12588,2018,11,4,
CAU10421,S3915,2019,9,4,
CAU1709,S5771,2015,8,22,
CAU7656,S7454,2019,11,9,
CAU8442,S10072,2018,5,6,
CAU8757,S8030,2016,6,21,
CAU10106,S2973,2017,4,15,
CAU11488,S9019,2018,10,13,
CAU13460,S7691,2016,11,25,
CAU464,S12763,2016,6,8,
CAU7023,S6468,2017,1,3,
CAU5432,S12765,2017,1,16,
CAU7852,S9162,2017,8,4,
CAU6467,S401,2019,1,13,
CAU6042,S3008,2017,7,9,
CAU2894,S4456,2015,2,19,
CAU9936,S8429,2017,6,23,
CAU5480,S3082,2015,5,6,
CAU412,S5033,2017,1,18,
CAU8955,S3994,2017,4,22,
CAU5676,S9488,2016,2,16,
CAU6217,S2735,2015,2,16,
CAU14073,S443,2015,10,5,
CAU5458,S7177,2017,10,22,
CAU2075,S3245,2018,1,1,
CAU11062,S9396,2018,10,9,
CAU12601,S1227,2017,1,20,
CAU6630,S8670,2018,2,4,
CAU4908,S10635,2016,3,22,
CAU3158,S6449,2017,7,4,
CAU12378,S2432,2015,8,8,
CAU4226,S5706,2016,4,7,
CAU10748,S8737,2019,4,9,
CAU11011,S12782,2018,9,7,
CAU11637,S6231,2016,4,17,
CAU4835,S10803,2017,7,11,
CAU5316,S1428,2016,11,1,
CAU4087,S5818,2017,2,22,
CAU13968,S2046,2016,4,14,
CAU5009,S7499,2019,9,19,
CAU14321,S318,2019,2,18,
CAU13571,S8504,2017,4,9,
CAU1606,S8408,2015,3,20,
CAU10779,S8909,2018,6,23,
CAU6340,S8896,2019,4,7,
CAU2015,S4630,2018,11,19,
CAU4369,S12880,2017,8,20,
CAU10664,S12164,2019,7,22,
CAU13254,S5319,2016,3,15,
CAU14860,S980,2015,7,15,
CAU3890,S12583,2019,7,17,
CAU13090,S777,2015,6,9,
CAU2130,S12139,2019,11,25,
CAU14126,S11365,2015,2,17,
CAU11541,S5345,2015,6,17,
CAU6959,S8153,2015,10,17,
CAU12695,S6861,2018,8,1,
CAU6910,S5948,2016,4,15,
CAU10187,S3469,2019,7,18,
CAU8960,S8161,2019,8,22,
CAU2959,S1695,2018,5,3,
CAU733,S4285,2018,3,22,
CAU6516,S8289,2015,8,12,
CAU59,S158,2015,5,13,
CAU6672,S11838,2019,8,10,
CAU14235,S11063,2019,1,18,
CAU12632,S9700,2018,10,14,
CAU2924,S3077,2018,7,11,
CAU8654,S4395,2018,6,4,
CAU14749,S11163,2018,3,1,
CAU9275,S7462,2017,1,12,
CAU3174,S443,2017,2,14,
CAU11907,S1473,2015,6,3,
CAU3918,S9052,2019,9,23,
CAU2970,S3867,2016,5,1,
CAU8009,S5707,2016,6,7,
CAU9805,S9319,2017,4,23,
CAU6349,S11267,2015,6,8,
CAU3559,S12574,2017,8,4,
CAU10356,S12626,2019,1,12,
CAU449,S4053,2018,1,16,
CAU6101,S5660,2019,9,12,
CAU7260,S6977,2016,8,5,
CAU9234,S11895,2018,1,4,
CAU13945,S3700,2018,9,13,
CAU10738,S8962,2015,3,19,
CAU14023,S9481,2016,1,1,
CAU4738,S1572,2018,1,12,
CAU4895,S11622,2016,1,8,
CAU8224,S5004,2017,7,23,
CAU3851,S2039,2018,4,22,
CAU11527,S11763,2015,9,8,
CAU13,S11750,2016,5,13,
CAU8990,S9707,2015,5,3,
CAU3646,S5153,2016,8,1,
CAU1359,S8150,2016,6,10,
CAU2963,S1082,2017,4,10,
CAU3401,S2065,2017,2,4,
CAU8763,S7951,2018,11,15,
CAU1128,S0,2017,7,12,
CAU12819,S7507,2016,9,5,
CAU14612,S6143,2015,1,12,
CAU3454,S9275,2016,6,6,
CAU6484,S7729,2015,7,2,
CAU11756,S2021,2017,1,6,
CAU7995,S9706,2015,11,12,
CAU3159,S2897,2016,3,20,
CAU12222,S10266,2015,10,3,
CAU465,S594,2015,8,15,
CAU7816,S11418,2017,8,18,
CAU11877,S12357,2015,10,16,
CAU8382,S11069,2015,5,1,
CAU7061,S1226,2015,1,23,
CAU6453,S6809,2018,9,13,
CAU12569,S11747,2015,9,18,
CAU10759,S3992,2018,10,17,
CAU12669,S7087,2015,5,18,
CAU8529,S1724,2019,3,19,
CAU6396,S2511,2017,1,4,
CAU3096,S6030,2017,9,21,
CAU3154,S3444,2016,7,4,
CAU13542,S12169,2019,9,13,
CAU2630,S3237,2016,6,9,
CAU1968,S11425,2016,3,14,
CAU11801,S667,2015,2,11,
CAU1456,S3933,2019,2,2,
CAU9906,S2540,2019,3,1,
CAU6211,S2511,2019,6,13,
CAU185,S6734,2015,1,23,
CAU6857,S11776,2018,6,3,
CAU4211,S8093,2016,7,17,
CAU5713,S9055,2018,9,11,
CAU13280,S2630,2019,3,1,
CAU10679,S6168,2016,2,20,
CAU6365,S8504,2019,6,4,
CAU751,S2601,2018,8,1,
CAU5225,S5593,2017,1,4,
CAU7384,S8022,2017,1,16,
CAU2633,S10430,2016,9,10,
CAU5183,S687,2015,9,21,
CAU14718,S6583,2015,8,10,
CAU8709,S888,2018,2,22,
CAU9897,S6889,2019,6,16,
CAU8353,S6356,2015,7,19,
CAU14054,S9276,2018,6,3,
CAU8482,S8868,2017,6,10,
CAU2796,S5944,2017,8,2,
CAU979,S2839,2016,3,14,
CAU11107,S12016,2017,8,6,
CAU2406,S374,2016,11,13,
CAU9423,S12912,2016,9,21,
CAU9509,S323,2018,11,14,
CAU10290,S5618,2016,11,25,
CAU8822,S8358,2019,8,12,
CAU4383,S12197,2016,10,17,
CAU2677,S11342,2018,2,19,
CAU10471,S5476,2019,6,19,
CAU7413,S12456,2018,2,1,
CAU12775,S12575,2016,2,20,
CAU6675,S12500,2018,9,12,
CAU11589,S1825,2019,3,11,
CAU13879,S9017,2016,4,16,
CAU10514,S8479,2015,10,2,
CAU5942,S3255,2016,4,18,
CAU12311,S1610,2015,7,10,
CAU12235,S4147,2015,4,24,
CAU3285,S6138,2015,11,2,
CAU1019,S1493,2015,9,3,
CAU9390,S11854,2016,11,18,
CAU11151,S6581,2015,8,15,
CAU300,S12101,2015,3,21,
CAU934,S11998,2019,3,6,
CAU2286,S2953,2016,2,12,
CAU7447,S7890,2017,1,12,
CAU7519,S9639,2016,1,13,
CAU6610,S11656,2017,11,13,
CAU8823,S2180,2018,8,18,
CAU10622,S9268,2015,9,12,
CAU9449,S2781,2017,5,16,
CAU13060,S10249,2016,9,24,
CAU5253,S7643,2016,11,25,
CAU9478,S5131,2016,3,2,
CAU2548,S9111,2016,8,21,
CAU1685,S9487,2017,9,25,
CAU4796,S2061,2018,1,8,
CAU4843,S1080,2015,8,21,
CAU14628,S2537,2016,5,14,
CAU676,S2951,2016,11,25,
CAU9052,S8532,2015,9,22,
CAU713,S6057,2015,7,20,
CAU8390,S10237,2018,3,10,
CAU14330,S3433,2015,6,8,
CAU11164,S5924,2015,1,21,
CAU12871,S5840,2019,10,7,
CAU10629,S12476,2015,7,5,
CAU224,S7132,2017,1,7,
CAU8565,S7650,2018,11,22,
CAU11220,S7716,2016,4,14,
CAU11073,S5627,2016,8,9,
CAU924,S5635,2019,2,16,
CAU494,S11123,2016,2,1,
CAU10014,S11811,2016,5,10,
CAU940,S611,2015,1,16,
CAU10969,S3842,2017,2,12,
